"impacto_presupuestario_anio","impacto_presupuestario_mes","jurisdiccion_id","jurisdiccion_desc","servicio_id"," servicio_desc","programa_id","programa_desc","ejercicio_presupuestario","subprograma_desc","proyecto_id","proyecto_desc","actividad_id","actividad_desc","obra_id","obra_desc","fuente_financiamiento_id_desc",,"clasificador_economico_8_digitos_id","clasificador_economico_8_digitos_desc","inciso_id","inciso_desc","principal_id","principal_desc","parcial_id","parcial_desc","subparcial_id","subparcial_desc","credito_presupuestado","credito_vigente","credito_devengado"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21211000","Sueldos y Salarios","1","Gastos en Personal","1","Personal Permanente","1","Retribución del Cargo","0","Retribución del Cargo","18173262","18173262","5411571,47"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21211000","","1","Gastos en Personal","1","Personal Permanente","3","Retribuciones que no hacen al Cargo","0","Retribuciones que no hacen al Cargo","8149254","8149254","4496988,27"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21211000","","1","Gastos en Personal","1","Personal Permanente","4","Sueldo Anual Complementario","0","Sueldo Anual Complementario","1899450","1899450","950039,07"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21211000","Sueldos y Salarios","1","Gastos en Personal","3","Servicios Extraordinarios","1","Retribuciones Extraordinarias","0","Retribuciones Extraordinarias","7046347","7046347","498724,08"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21211000","","1","Gastos en Personal","8","Personal contratado","1","Retribuciones por contratos","0","Retribuciones por contratos","73588375","73588375","49400512,09"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21211000","Sueldos y Salarios","1","Gastos en Personal","8","Personal contratado","2","Adicionales al contrato","0","Adicionales al contrato","3492537","3492537","2825721,02"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21211000","Sueldos y Salarios","1","Gastos en Personal","8","Personal contratado","3","Sueldo anual complementario","0","Sueldo anual complementario","9129615","9129615","4603891,18"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21212000","Contribuciones Patronales","1","Gastos en Personal","1","Personal Permanente","6","Contribuciones Patronales","0","Contribuciones Patronales","4963080","4963080","2847971,68"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21212000","Contribuciones Patronales","1","Gastos en Personal","8","Personal contratado","5","Contribuciones patronales","0","Contribuciones patronales","23148782","23148782","14824882,94"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21213000","Prestaciones Sociales","1","Gastos en Personal","5","Asistencia Social al Personal","1","Seguros de Riesgo de Trabajo","0","Seguros de Riesgo de Trabajo","2267086","2267086","1340042,76"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21213000","Prestaciones Sociales","1","Gastos en Personal","5","Asistencia Social al Personal","9","Otras Asistencias Sociales al Personal","0","Otras Asistencias Sociales al Personal","257344","257344","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21215000","Gabinete de autoridades superiores","1","Gastos en Personal","7","Gabinete de autoridades superiores","0","Gabinete de autoridades superiores","0","Gabinete de autoridades superiores","4350354","4350354","2326569,16"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","1","Productos Alimenticios, Agropecuarios y Forestales","1","Alimentos para Personas","0","Alimentos para Personas","502920","502920","3690"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","3","Productos de Papel, Cartón e Impresos","9","Otros N.E.P.","0","Otros N.E.P.","320040","320040","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","5","Productos Químicos, Combustibles y Lubricantes","6","Combustibles y Lubricantes","0","Combustibles y Lubricantes","0","0","10990,67"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","5","Productos Químicos, Combustibles y Lubricantes","9","Otros N.E.P.","0","Otros N.E.P.","0","0","27554,68"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","9","Otros Bienes de Consumo","1","Elementos de Limpieza","0","Elementos de Limpieza","0","0","105"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","9","Otros Bienes de Consumo","2","Utiles de Escritorio, Oficina y Enseñanza","0","Utiles de Escritorio, Oficina y Enseñanza","240140","240140","2250"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21221000","Bienes de Consumo","2","Bienes de Consumo","9","Otros Bienes de Consumo","9","Otros N.E.P.","0","Otros N.E.P.","79900","79900","17500"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","1","Energía Eléctrica","0","Energía Eléctrica","1511675","1511675","356244,76"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","2","Agua","0","Agua","862042","862042","36457,79"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","4","Teléfonos, Télex y Telefax","0","Teléfonos, Télex y Telefax","1511675","1511675","1168753,3"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","5","Correos y Telégrafo","0","Correos y Telégrafo","381021","381021","19215"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","1","Servicios Básicos","9","Otros N.E.P.","0","Otros N.E.P.","0","0","96800"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","2","Alquileres y Derechos","2","Alquiler de Maquinaria, Equipo y Medios de Transporte","0","Alquiler de Maquinaria, Equipo y Medios de Transporte","134306","134306","4482,45"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","2","Alquileres y Derechos","4","Alquiler de Fotocopiadoras","0","Alquiler de Fotocopiadoras","162408","162408","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","3","Mantenimiento, Reparación y Limpieza","1","Mantenimiento y Reparación de Edificios y Locales","0","Mantenimiento y Reparación de Edificios y Locales","437225","437225","338742,87"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","3","Mantenimiento, Reparación y Limpieza","5","Limpieza, Aseo y Fumigación","0","Limpieza, Aseo y Fumigación","0","1300000","892200"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","4","Servicios Técnicos y Profesionales","9","Otros N.E.P.","0","Otros N.E.P.","20000000","16052432","5354622"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","1","Transporte","0","Transporte","86205","86205","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","2","Almacenamiento","0","Almacenamiento","381021","381021","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","3","Imprenta, Publicaciones y Reproducciones","0","Imprenta, Publicaciones y Reproducciones","2242329","2242329","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","5","Comisiones y Gastos Bancarios","0","Comisiones y Gastos Bancarios","0","0","12791,39"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","6","Internet","0","Internet","0","1400000","755704,42"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","5","Servicios Comerciales y Financieros","9","Otros N.E.P.","0","Otros N.E.P.","0","0","1400"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","1","Pasajes","0","Pasajes","816485","816485","737085,56"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","445124","445124","528558,42"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","9","Otros N.E.P.","0","Otros N.E.P.","0","0","16461,86"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","9","Otros Servicios","3","Servicios de Vigilancia","0","Servicios de Vigilancia","0","1247568","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21500000","Impuestos Directos","3","Servicios No Personales","8","Impuestos, Derechos, Tasas y Juicios","2","Impuestos Directos","0","Impuestos Directos","81204","81204","84,72"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","41","Dirección y Conducción (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"22114000","Maquinaria y Equipo","4","Bienes de Uso","3","Maquinaria y Equipo","7","Equipo de Oficina y Muebles","0","Equipo de Oficina y Muebles","0","0","63015"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","42","Fortalecimiento Institucional (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","3","Mantenimiento, Reparación y Limpieza","2","Mantenimiento y Reparación de Vehículos","0","Mantenimiento y Reparación de Vehículos","0","0","165"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","42","Fortalecimiento Institucional (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","1","Pasajes","0","Pasajes","553514","553514","200421,6"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","42","Fortalecimiento Institucional (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","2","Viáticos","0","Viáticos","335676","335676","128790,5"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","42","Fortalecimiento Institucional (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21222000","Servicios No Personales","3","Servicios No Personales","7","Pasajes y Viáticos","9","Otros N.E.P.","0","Otros N.E.P.","0","0","23793,57"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","42","Fortalecimiento Institucional (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21712000","A Instituciones Privadas Sin Fines de Lucro","5","Transferencias","1","Transf. al Sector Privado para Financiar Gastos Corrientes","7","Transf. a Otras Instituc. Culturales y Soc. S/Fines de Lucro","9999","Sin discriminar","2747100","2747100","560000"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","42","Fortalecimiento Institucional (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21723100","A los Gobiernos Provinciales","5","Transferencias","7","Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes","1","Transferencias a Gobiernos Provinciales","3001","Administración Central Provincial","1207400","1207400","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","42","Fortalecimiento Institucional (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"21723400","A los Gobiernos Municipales","5","Transferencias","7","Transf. a Inst. Prov. y Mun. para Fin. Gastos Corrientes","6","Transferencias a Gobiernos Municipales","9999","Sin discriminar","1811100","1811100","434556"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","42","Fortalecimiento Institucional (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"22223100","A los Gobiernos Provinciales","5","Transferencias","8","Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital","1","Transferencias a Gobiernos Provinciales","3001","Administración central provincial","0","0","0"
"2019","6","85","Ministerio de Salud y Desarrollo Social","918","Instituto Nacional de las Mujeres (INAM)","17","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","0","Formulación e Implementación de Políticas Públicas de la Mujer","42","Fortalecimiento Institucional (PPG)","0","Formulación e Implementación de Políticas Públicas de la Mujer","1.1 - Tesoro Nacional",,"22223400","A los Gobiernos Municipales","5","Transferencias","8","Transf. a Inst. Prov. y Mun. para Financ. Gastos de Capital","6","Transferencias a Gobiernos Municipales","9999","Sin discriminar","0","0","265444"
